year,price,mileage,tax,mpg,engineSize,car_age,mileage_per_year,fuel_efficiency_per_engine_size,model_ I20,model_ Tucson,model_ I10,model_ IX35,model_ I30,model_ I40,model_ Ioniq,model_ Kona,model_ Veloster,model_ I800,model_ IX20,model_ Santa Fe,model_ Accent,model_ Terracan,model_ Getz,model_ Amica,transmission_Manual,transmission_Automatic,transmission_Semi-Auto,transmission_Other,fuelType_Petrol,fuelType_Diesel,fuelType_Hybrid,fuelType_Other
2019,22680,3704,135,78.5,1.6,5,740.8,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,6480,20295,30,57.6,1.2,8,2536.875,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,25499,2003,145,50.4,1.6,5,400.6,31.499999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,12990,36357,30,61.7,1.7,7,5193.857142857143,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020,13000,500,145,53.3,1.0,4,125.0,53.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,6800,39260,160,44.1,1.6,10,3926.0,27.5625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020,35500,1500,145,39.2,2.2,4,375.0,17.818181818181817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2017,7000,8962,145,60.1,1.0,7,1280.2857142857142,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,16990,7608,145,38.7,1.6,7,1086.857142857143,24.1875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,14990,21656,200,47.1,2.0,8,2707.0,23.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2019,20500,1750,135,62.8,1.6,5,350.0,39.24999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020,22000,1500,135,62.8,1.6,4,375.0,39.24999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2015,6490,14787,30,57.6,1.2,9,1643.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,16750,10547,135,78.5,1.6,5,2109.4,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,10610,45142,30,65.7,1.7,8,5642.75,38.64705882352941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2014,7750,39472,200,41.5,1.6,10,3947.2,25.9375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,7380,26628,145,57.7,1.2,7,3804.0,48.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,9000,32795,0,78.4,1.6,8,4099.375,49.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,6400,30500,145,57.7,1.2,7,4357.142857142857,48.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,16500,36862,145,28.0,2.5,6,6143.666666666667,11.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2015,15000,50715,200,46.3,2.2,9,5635.0,21.045454545454543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2017,7500,8652,20,60.1,1.0,7,1236.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020,23000,1000,135,52.3,1.6,4,250.0,32.68749999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,7790,45985,0,78.4,1.6,8,5748.125,49.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,11998,31022,30,61.7,1.7,8,3877.75,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,10299,30335,145,68.9,1.6,7,4333.571428571428,43.0625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2019,23990,8125,150,46.3,1.6,5,1625.0,28.937499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2014,5930,12590,30,57.6,1.2,10,1259.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,9295,31172,145,53.3,1.7,10,3117.2,31.352941176470587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,9590,20219,30,58.9,1.0,8,2527.375,58.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,14250,47085,145,54.3,2.0,9,5231.666666666667,27.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,15750,19012,145,57.6,1.7,7,2716.0,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2013,4965,46211,125,51.4,1.2,11,4201.0,42.833333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2018,9699,23064,145,56.5,1.0,6,3844.0,56.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,6630,8896,20,60.1,1.0,10,889.6,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,7790,9862,30,57.6,1.2,8,1232.75,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,5990,16985,20,60.1,1.0,8,2123.125,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,10990,17167,145,43.5,1.6,6,2861.1666666666665,27.1875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,7990,19952,150,58.9,1.2,7,2850.285714285714,49.083333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,6490,19874,30,57.6,1.2,10,1987.4,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,7490,12965,20,60.1,1.0,8,1620.625,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,8990,20458,165,42.2,1.4,8,2557.25,30.142857142857146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2019,31680,2251,145,40.9,2.2,5,450.2,18.59090909090909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2017,11998,27717,150,61.7,1.7,7,3959.5714285714284,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,11598,29334,125,56.5,1.7,8,3666.75,33.23529411764706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2016,7495,17454,30,56.5,1.2,8,2181.75,47.083333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,18298,9151,135,78.5,1.6,6,1525.1666666666667,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,14998,25123,145,54.3,2.0,7,3589.0,27.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,18498,7999,135,78.5,1.6,6,1333.1666666666667,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,12998,15999,145,61.7,1.7,7,2285.5714285714284,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,15795,23295,200,47.9,2.0,7,3327.8571428571427,23.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,15980,22117,30,61.7,1.7,7,3159.5714285714284,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2013,3995,58000,20,61.4,1.2,11,5272.727272727273,51.166666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,8498,35452,165,50.4,1.7,10,3545.2,29.647058823529413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,8495,2542,125,50.4,1.4,8,317.75,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,5950,26280,30,57.6,1.2,9,2920.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,9350,31000,165,43.5,1.6,8,3875.0,27.1875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,5700,37973,30,57.6,1.2,10,3797.3,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,13998,30335,150,57.6,1.7,7,4333.571428571428,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,13998,26976,145,61.7,1.7,7,3853.714285714286,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,15998,11849,140,78.5,1.6,5,2369.8,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,14998,25597,125,57.6,1.7,7,3656.714285714286,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,13998,19377,150,44.8,1.6,6,3229.5,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,15498,16553,145,34.9,1.6,5,3310.6,21.812499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,9498,33036,20,67.3,1.7,9,3670.6666666666665,39.588235294117645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,15298,14737,125,57.6,1.7,7,2105.285714285714,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,9498,32361,0,78.4,1.6,7,4623.0,49.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,7798,19812,145,60.1,1.0,7,2830.285714285714,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,10698,36567,30,61.7,1.7,8,4570.875,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,15998,6436,150,57.6,1.7,7,919.4285714285714,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,13998,29315,145,44.8,1.6,6,4885.833333333333,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,17990,1771,145,45.6,1.0,5,354.2,45.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020,12991,2637,145,46.3,1.2,4,659.25,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020,11491,101,145,56.5,1.0,4,25.25,56.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,8120,34407,145,57.7,1.2,7,4915.285714285715,48.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,13998,16624,150,44.8,1.6,6,2770.6666666666665,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,8350,28387,30,56.5,1.2,8,3548.375,47.083333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,6620,20905,30,57.6,1.2,9,2322.777777777778,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,7340,47257,0,65.7,1.0,8,5907.125,65.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,9891,33910,200,41.5,1.6,9,3767.777777777778,25.9375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,6990,18732,145,60.1,1.0,7,2676.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,7690,8623,145,60.1,1.0,6,1437.1666666666667,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,13480,20607,30,61.7,1.7,7,2943.8571428571427,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,7990,16330,145,60.1,1.0,5,3266.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,9600,20394,145,48.7,1.4,8,2549.25,34.78571428571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,14590,7473,145,52.3,1.0,6,1245.5,52.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020,11490,101,145,56.5,1.0,4,25.25,56.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020,20991,450,145,36.2,1.6,4,112.5,22.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020,16991,2622,145,44.1,1.0,4,655.5,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,22720,8492,135,78.5,1.6,5,1698.4,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,14990,988,145,45.6,1.0,5,197.6,45.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,12998,41418,125,57.6,1.7,7,5916.857142857143,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,11998,35731,150,44.8,1.6,7,5104.428571428572,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,7998,34978,0,78.4,1.6,9,3886.4444444444443,49.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,14698,31960,150,57.6,1.7,7,4565.714285714285,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2015,6500,44444,30,57.6,1.2,9,4938.222222222223,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,8595,29865,145,53.3,1.7,9,3318.3333333333335,31.352941176470587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015,7595,10457,145,47.9,1.2,9,1161.888888888889,39.916666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2018,14790,39101,145,37.7,2.5,6,6516.833333333333,15.080000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,14291,19012,145,44.1,1.0,6,3168.6666666666665,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,21990,3168,145,50.4,1.6,5,633.6,31.499999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,12698,29268,150,61.7,1.7,6,4878.0,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,21490,110,145,34.9,1.6,5,22.0,21.812499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,18310,6259,135,78.5,1.6,6,1043.1666666666667,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,16990,32482,145,57.7,1.7,6,5413.666666666667,33.94117647058824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,13491,7719,145,44.8,1.6,6,1286.5,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,7970,11,30,55.4,1.2,8,1.375,46.166666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,9990,41477,145,74.3,1.6,7,5925.285714285715,46.43749999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,15990,9106,145,44.1,1.0,6,1517.6666666666667,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,11891,1583,145,46.3,1.2,5,316.6,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,11790,7097,145,46.3,1.2,5,1419.4,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,13491,9283,150,44.1,1.0,5,1856.6,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,11430,3279,145,46.3,1.2,5,655.8,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,9991,8804,145,58.9,1.2,6,1467.3333333333333,49.083333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,17570,16103,145,38.7,1.6,6,2683.8333333333335,24.1875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,14860,20820,145,54.3,2.0,7,2974.285714285714,27.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,10249,19997,145,46.3,1.2,6,3332.8333333333335,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,15040,12356,125,57.6,1.7,7,1765.142857142857,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2019,14960,150,145,44.1,1.0,5,30.0,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,8480,10402,145,58.9,1.2,7,1486.0,49.083333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,9080,22851,145,55.4,1.2,7,3264.4285714285716,46.166666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,8260,14225,145,58.9,1.2,7,2032.142857142857,49.083333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,24995,500,145,34.0,2.0,5,100.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,9521,9866,145,57.7,1.0,7,1409.4285714285713,57.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,15815,27855,145,47.1,2.0,6,4642.5,23.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2018,14099,32802,145,57.6,1.7,6,5467.0,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,15794,35460,145,28.0,2.5,6,5910.0,11.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,9295,28106,30,56.5,1.2,8,3513.25,47.083333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,14995,48900,260,41.5,2.2,10,4890.0,18.863636363636363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2014,5570,36642,30,57.6,1.2,10,3664.2,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,9500,1000,145,49.6,1.0,5,200.0,49.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,11388,26500,150,65.7,1.7,7,3785.714285714286,38.64705882352941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,14292,31382,145,61.7,1.7,7,4483.142857142857,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,11780,66899,125,57.6,1.7,8,8362.375,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2016,10299,45000,30,61.7,1.7,8,5625.0,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,12498,18145,30,61.7,1.7,7,2592.1428571428573,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2014,6798,42332,150,47.1,1.4,10,4233.2,33.642857142857146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,10698,50408,30,61.7,1.7,7,7201.142857142857,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,14470,32939,125,57.6,1.7,7,4705.571428571428,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,18500,17378,145,57.6,1.7,7,2482.5714285714284,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,6560,15628,20,60.1,1.0,7,2232.5714285714284,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,14498,19674,30,61.7,1.7,7,2810.5714285714284,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2013,4995,41232,30,57.6,1.2,11,3748.3636363636365,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,5992,13971,20,60.1,1.0,8,1746.375,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,6820,28585,145,60.1,1.0,7,4083.5714285714284,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,12891,49216,260,41.5,2.2,10,4921.6,18.863636363636363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2018,15749,32420,145,28.0,2.5,6,5403.333333333333,11.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2018,15949,31007,145,31.7,2.5,6,5167.833333333333,12.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2014,4887,37875,20,60.1,1.0,10,3787.5,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,6995,33925,125,51.4,1.4,9,3769.4444444444443,36.714285714285715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,15495,20996,125,57.6,1.7,7,2999.4285714285716,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,6602,32107,145,57.7,1.2,7,4586.714285714285,48.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,9495,61919,125,56.5,1.7,9,6879.888888888889,33.23529411764706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2015,8995,43492,30,62.8,1.7,9,4832.444444444444,36.94117647058823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,10498,29304,145,74.3,1.6,7,4186.285714285715,46.43749999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,10498,31604,165,44.8,1.6,8,3950.5,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,15995,33244,145,28.0,2.5,6,5540.666666666667,11.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,10995,14335,20,67.3,1.7,8,1791.875,39.588235294117645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,15495,5942,150,38.7,1.6,6,990.3333333333334,24.1875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,21990,4700,150,34.0,2.0,5,940.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013,3991,69814,20,61.4,1.2,11,6346.727272727273,51.166666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013,5408,68728,0,76.3,1.6,11,6248.0,47.68749999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,7040,9647,145,60.1,1.0,7,1378.142857142857,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,33900,1173,145,39.2,2.2,5,234.6,17.818181818181817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2018,12591,22684,150,52.3,1.0,6,3780.6666666666665,52.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,22470,150,145,34.9,1.6,5,30.0,21.812499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,13470,7837,145,44.1,1.0,6,1306.1666666666667,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,5891,23234,20,60.1,1.0,9,2581.5555555555557,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
